2023-09-29 08:30:01,20.320,21.545,36.338
2023-09-29 08:45:01,20.353,21.592,45.242
2023-09-29 09:00:01,20.383,21.756,36.712
2023-09-29 09:15:01,20.189,21.863,43.661
2023-09-29 09:30:01,17.199,21.845,46.188
2023-09-29 09:45:01,20.110,21.806,62.270
2023-09-29 10:00:01,20.264,21.830,40.988
2023-09-29 10:15:01,20.217,21.736,38.972
2023-09-29 10:30:01,29.361,30.796,39.356
2023-09-29 10:45:01,20.375,21.640,30.525
2023-09-29 11:00:01,20.374,21.881,44.139
2023-09-29 11:15:01,20.221,22.376,39.178
2023-09-29 11:30:01,29.392,31.448,44.567
2023-09-29 11:45:00,18.889,23.681,39.959
2023-09-29 12:00:01,20.278,22.381,49.219
2023-09-29 12:15:01,20.339,22.080,75.762
2023-09-29 12:30:01,20.331,21.555,44.996
2023-09-29 12:45:01,20.300,21.689,36.834
2023-09-29 13:00:01,20.268,21.663,36.169
2023-09-29 13:15:01,20.344,21.730,30.921
2023-09-29 13:30:01,18.851,21.951,46.616
2023-09-29 13:45:01,20.305,21.762,35.571
2023-09-29 14:00:02,18.269,21.622,35.141
2023-09-29 14:15:01,16.875,21.788,43.201
2023-09-29 14:30:01,20.016,21.788,30.151
2023-09-29 14:45:01,19.096,22.220,71.691
2023-09-29 15:00:01,17.955,21.961,63.474
2023-09-29 15:15:01,20.354,21.878,37.308
2023-09-29 15:30:01,21.319,22.797,31.098
2023-09-29 15:45:01,21.305,22.692,31.280
2023-09-29 16:00:01,21.324,22.637,37.232
2023-09-29 16:15:01,21.325,22.751,46.906
2023-09-29 16:30:01,20.334,21.798,35.204
2023-09-29 16:45:01,20.324,22.008,54.775
2023-09-29 17:00:01,17.960,21.677,40.507
2023-09-29 17:15:01,17.992,21.579,35.767
2023-09-29 17:30:02,20.296,21.698,36.735
2023-09-29 17:45:01,28.968,30.561,63.741
2023-09-29 18:00:01,20.166,21.701,36.111
2023-09-29 18:15:01,17.341,21.617,35.484
2023-09-29 18:30:02,20.318,21.668,32.820
2023-09-29 18:45:01,20.284,21.656,38.602
2023-09-29 19:00:01,19.115,21.701,35.852
2023-09-29 19:15:01,20.455,21.808,38.084
2023-09-29 19:30:01,20.209,21.738,37.067
2023-09-29 19:45:01,20.144,21.937,37.349
2023-09-29 20:00:01,17.766,22.085,68.618
2023-09-29 20:15:01,16.621,24.612,75.093
2023-09-29 20:30:01,18.197,22.299,40.208
2023-09-29 20:45:00,20.106,22.374,75.902
2023-09-29 21:00:01,18.496,22.025,45.560
2023-09-29 21:15:01,20.288,22.085,129.437
2023-09-29 21:30:01,18.612,21.936,31.458
2023-09-29 21:45:01,17.666,22.364,133.749
2023-09-29 22:00:02,19.747,22.851,41.260
2023-09-29 22:15:01,20.251,22.114,62.123
2023-09-29 22:30:01,17.055,21.771,35.441
2023-09-29 22:45:01,18.166,21.756,35.567
2023-09-29 23:00:02,17.729,21.717,32.777
2023-09-29 23:15:01,20.279,21.711,33.930
2023-09-29 23:30:01,20.211,21.533,31.359
2023-09-29 23:45:01,20.252,21.817,72.010
2023-09-30 00:00:01,20.239,21.562,34.768
2023-09-30 00:15:01,20.278,21.474,35.599
2023-09-30 00:30:01,20.233,21.529,35.695
2023-09-30 00:45:01,20.259,21.535,36.413
2023-09-30 01:00:01,20.225,21.445,28.868
2023-09-30 01:15:01,20.229,21.393,29.402
2023-09-30 01:30:01,20.285,21.398,28.346
2023-09-30 01:45:01,20.232,21.467,29.897
2023-09-30 02:00:01,20.301,21.442,28.840
2023-09-30 02:15:01,20.281,21.477,68.512
2023-09-30 02:30:01,20.263,21.499,62.029
2023-09-30 02:45:01,20.218,21.951,43.668
2023-09-30 03:00:02,18.561,21.381,28.611
2023-09-30 03:15:01,17.446,21.379,31.458
2023-09-30 03:30:01,20.257,21.285,29.983
2023-09-30 03:45:01,16.616,21.376,35.920
2023-09-30 04:00:02,20.304,21.336,35.705
2023-09-30 04:15:01,20.342,21.318,29.171
2023-09-30 04:30:01,20.298,21.264,27.818
2023-09-30 04:45:01,17.499,21.308,30.422
2023-09-30 05:00:02,20.233,21.310,35.582
2023-09-30 05:15:01,20.197,21.347,35.379
2023-09-30 05:30:01,20.185,21.314,29.154
2023-09-30 05:45:01,18.821,21.374,29.266
2023-09-30 06:00:01,20.248,21.325,29.709
2023-09-30 06:15:01,20.210,21.342,28.974
2023-09-30 06:30:01,15.971,21.392,29.081
2023-09-30 06:45:01,20.298,21.450,29.566
2023-09-30 07:00:01,16.077,21.928,75.229
2023-09-30 07:15:01,17.336,28.322,69.318
2023-09-30 07:30:02,17.962,36.369,78.435
2023-09-30 07:45:01,20.371,21.645,29.922
2023-09-30 08:00:01,20.271,21.837,70.255
2023-09-30 08:15:01,20.242,21.690,39.094
2023-09-30 08:30:01,18.869,21.925,51.914
2023-09-30 08:45:01,16.607,22.386,72.173
2023-09-30 09:00:02,17.455,22.019,53.531
2023-09-30 09:15:01,16.552,21.900,39.890
2023-09-30 09:30:01,17.935,21.850,37.923
2023-09-30 09:45:01,20.282,21.819,42.966
2023-09-30 10:00:02,20.411,23.084,71.918
2023-09-30 10:15:01,20.240,21.705,42.555
2023-09-30 10:30:01,21.293,22.604,73.238
2023-09-30 10:45:01,20.399,22.282,48.696
2023-09-30 11:00:02,19.249,21.652,30.578
2023-09-30 11:15:01,19.522,21.670,31.581
2023-09-30 11:30:01,19.241,21.803,39.890
2023-09-30 11:45:01,18.144,21.856,31.114
2023-09-30 12:00:01,19.754,21.804,31.332
2023-09-30 12:15:01,20.303,21.649,37.439
2023-09-30 12:30:01,20.367,21.637,30.253
2023-09-30 12:45:00,20.281,21.685,35.930
2023-09-30 13:00:01,20.194,21.828,36.455
2023-09-30 13:15:01,16.967,21.753,30.409
2023-09-30 13:30:01,29.041,30.708,44.422
2023-09-30 13:45:01,17.742,21.884,37.501
2023-09-30 14:00:01,17.762,22.068,40.214
2023-09-30 14:15:01,17.338,22.188,65.538
2023-09-30 14:30:02,19.944,22.153,76.410
2023-09-30 14:45:01,17.277,21.964,30.458
2023-09-30 15:00:01,18.163,22.256,82.341
2023-09-30 15:15:01,16.411,22.063,37.929
2023-09-30 15:30:01,16.913,22.268,43.235
2023-09-30 15:45:01,16.816,22.294,43.210
2023-09-30 16:00:01,20.392,21.984,34.953
2023-09-30 16:15:00,20.281,21.781,31.468
2023-09-30 16:30:01,19.238,22.187,62.528
2023-09-30 16:45:01,16.557,22.307,78.711
2023-09-30 17:00:01,17.550,21.839,75.173
2023-09-30 17:15:01,20.355,21.782,44.090
2023-09-30 17:30:01,20.227,21.963,38.316
2023-09-30 17:45:01,20.226,22.820,37.422
2023-09-30 18:00:02,20.250,21.814,41.437
2023-09-30 18:15:01,17.955,21.899,31.288
2023-09-30 18:30:01,18.526,21.795,39.822
2023-09-30 18:45:01,18.450,21.889,68.693
2023-09-30 19:00:02,18.424,21.780,35.237
2023-09-30 19:15:01,17.664,22.288,76.278
2023-09-30 19:30:01,20.247,21.855,43.374
2023-09-30 19:45:01,17.036,22.488,52.259
2023-09-30 20:00:02,20.208,21.540,36.220
2023-09-30 20:15:01,17.352,22.975,48.819
2023-09-30 20:30:01,18.689,23.506,72.559
2023-09-30 20:45:01,16.119,22.725,42.777
2023-09-30 21:00:01,18.255,22.191,69.716
2023-09-30 21:15:01,18.267,21.872,36.398
2023-09-30 21:30:01,20.186,22.055,41.086
2023-09-30 21:45:01,16.573,22.061,45.416
2023-09-30 22:00:01,17.668,21.877,37.202
2023-09-30 22:15:01,17.457,21.965,40.395
2023-09-30 22:30:01,20.273,21.964,44.082
2023-09-30 22:45:01,20.233,21.781,37.524
2023-09-30 23:00:01,20.385,21.756,50.384
2023-09-30 23:15:01,20.257,21.874,35.886
2023-09-30 23:30:02,20.339,21.999,43.344
2023-09-30 23:45:01,20.310,21.727,71.462
2023-10-01 00:00:01,17.949,24.374,69.857
2023-10-01 00:15:01,20.294,21.490,35.360
2023-10-01 00:30:02,17.865,21.761,37.490
2023-10-01 00:45:01,19.009,21.506,35.132
2023-10-01 01:00:01,20.173,21.425,35.858
2023-10-01 01:15:01,20.260,21.385,28.914
2023-10-01 01:30:02,17.038,21.452,29.724
2023-10-01 01:45:01,17.568,21.820,47.306
2023-10-01 02:00:01,20.325,21.445,29.112
2023-10-01 02:15:00,20.368,21.421,28.889
2023-10-01 02:30:01,20.321,21.422,40.837
2023-10-01 02:45:01,20.230,21.382,35.889
2023-10-01 03:00:02,20.251,21.691,37.992
2023-10-01 03:15:01,20.321,21.301,30.469
2023-10-01 03:30:01,18.306,21.371,30.117
2023-10-01 03:45:01,20.145,21.306,28.452
2023-10-01 04:00:01,20.196,21.444,64.668
2023-10-01 04:15:01,20.135,21.459,61.395
2023-10-01 04:30:01,18.839,21.346,30.367
2023-10-01 04:45:01,20.339,21.380,31.237
2023-10-01 05:00:01,20.091,21.272,30.812
2023-10-01 05:15:00,20.230,21.358,29.678
2023-10-01 05:30:01,20.211,21.299,28.282
2023-10-01 05:45:01,20.273,21.352,29.152
2023-10-01 06:00:01,20.249,21.340,30.635
2023-10-01 06:15:01,16.117,21.302,29.412
2023-10-01 06:30:01,20.300,21.349,30.275
2023-10-01 06:45:01,20.207,21.545,65.757
2023-10-01 07:00:01,20.219,21.380,30.004
2023-10-01 07:15:00,20.229,21.450,35.599
2023-10-01 07:30:01,16.853,21.593,40.818
2023-10-01 07:45:01,19.097,21.590,36.644
2023-10-01 08:00:02,17.984,21.664,46.144
2023-10-01 08:15:01,20.217,21.669,37.005
2023-10-01 08:30:01,20.212,21.613,30.423
2023-10-01 08:45:01,19.084,21.694,33.614
2023-10-01 09:00:01,16.360,22.074,39.248
2023-10-01 09:15:01,16.571,22.472,69.179
2023-10-01 09:30:01,20.234,22.292,46.085
2023-10-01 09:45:01,20.250,22.299,69.946
2023-10-01 10:00:02,19.660,22.360,76.181
2023-10-01 10:15:01,19.610,23.433,41.930
2023-10-01 10:30:01,16.384,22.096,49.022
2023-10-01 10:45:01,19.369,22.130,40.624
2023-10-01 11:00:02,19.472,21.916,32.087
2023-10-01 11:15:01,16.500,22.117,85.467
2023-10-01 11:30:01,25.870,30.658,73.360
2023-10-01 11:45:01,17.812,21.815,31.488
2023-10-01 12:00:01,18.865,21.881,71.445
2023-10-01 12:15:01,19.971,22.654,35.817
2023-10-01 12:30:01,17.588,22.107,59.440
2023-10-01 12:45:01,17.966,21.890,35.032
2023-10-01 13:00:01,26.667,31.184,57.544
2023-10-01 13:15:01,18.378,22.703,38.416
2023-10-01 13:30:02,17.227,22.214,54.195
2023-10-01 13:45:01,18.887,22.156,60.660
2023-10-01 14:00:01,16.568,22.440,42.253
2023-10-01 14:15:00,17.074,22.845,63.767
2023-10-01 14:30:01,17.761,23.008,75.867
2023-10-01 14:45:01,16.422,22.593,51.657
2023-10-01 15:00:01,17.149,23.345,70.039
2023-10-01 15:15:00,16.657,22.994,44.387
2023-10-01 15:30:01,17.477,23.182,67.950
2023-10-01 15:45:01,18.749,22.942,52.720
2023-10-01 16:00:02,19.418,22.364,51.393
2023-10-01 16:15:01,17.524,21.969,47.488
2023-10-01 16:30:01,17.511,22.898,38.695
2023-10-01 16:45:01,17.003,21.944,41.317
2023-10-01 17:00:02,19.093,22.041,36.819
2023-10-01 17:15:01,16.818,22.250,58.251
2023-10-01 17:30:01,16.149,22.644,69.453
2023-10-01 17:45:01,18.384,22.529,69.212
2023-10-01 18:00:02,19.239,23.379,47.703
2023-10-01 18:15:01,20.348,22.649,47.562
2023-10-01 18:30:01,16.662,21.907,37.937
2023-10-01 18:45:01,17.215,22.056,68.808
2023-10-01 19:00:02,18.388,23.760,69.474
2023-10-01 19:15:01,16.555,23.226,65.783
2023-10-01 19:30:01,17.089,23.105,56.411
2023-10-01 19:45:01,16.857,22.918,107.262
2023-10-01 20:00:01,16.968,23.513,47.085
2023-10-01 20:15:01,16.816,22.938,44.321
2023-10-01 20:30:02,17.417,23.219,63.803
2023-10-01 20:45:01,16.992,22.841,70.539
2023-10-01 21:00:01,16.746,23.004,54.581
2023-10-01 21:15:01,17.138,22.929,43.337
2023-10-01 21:30:02,17.911,23.883,65.141
2023-10-01 21:45:01,17.572,22.496,38.174
2023-10-01 22:00:01,15.738,33.747,108.026
2023-10-01 22:15:01,17.430,22.182,42.783
2023-10-01 22:30:01,16.902,21.582,29.604
2023-10-01 22:45:01,17.286,21.855,32.225
2023-10-01 23:00:01,16.301,21.783,40.181
2023-10-01 23:15:02,17.307,21.591,35.606
2023-10-01 23:30:01,16.310,21.618,47.294
2023-10-01 23:45:01,16.902,21.501,34.059
2023-10-02 00:00:01,18.652,26.589,74.035
2023-10-02 00:15:00,16.636,21.465,34.786
2023-10-02 00:30:01,17.216,21.482,37.998
2023-10-02 00:45:01,16.841,21.527,31.730
2023-10-02 01:00:01,16.318,21.532,44.606
2023-10-02 01:15:01,17.159,21.585,32.070
2023-10-02 01:30:01,17.524,21.479,31.163
2023-10-02 01:45:01,18.078,21.475,29.904
2023-10-02 02:00:02,17.175,21.530,52.782
2023-10-02 02:15:01,17.195,21.525,36.387
2023-10-02 02:30:01,16.591,21.366,28.661
2023-10-02 02:45:01,19.806,21.356,28.901
2023-10-02 03:00:01,16.635,21.737,35.406
2023-10-02 03:15:01,17.706,21.579,32.927
2023-10-02 03:30:01,16.607,21.391,28.606
2023-10-02 03:45:01,17.303,21.608,30.470
2023-10-02 04:00:01,16.236,21.635,36.433
2023-10-02 04:15:01,17.468,21.494,30.293
2023-10-02 04:30:02,17.307,21.535,39.653
2023-10-02 04:45:01,16.579,21.674,33.947
2023-10-02 05:00:01,17.244,21.698,31.333
2023-10-02 05:15:01,18.701,21.396,31.219
2023-10-02 05:30:01,17.555,21.407,30.779
2023-10-02 05:45:01,17.016,21.564,36.052
2023-10-02 06:00:01,19.148,21.418,34.995
2023-10-02 06:15:01,17.208,21.520,33.280
2023-10-02 06:30:02,16.469,21.415,30.725
2023-10-02 06:45:01,17.574,21.646,35.431
2023-10-02 07:00:01,16.863,21.621,30.165
2023-10-02 07:15:01,18.207,21.691,45.532
2023-10-02 07:30:02,18.280,23.632,741.517
2023-10-02 07:45:01,20.290,21.585,40.617
2023-10-02 08:00:01,20.312,21.663,30.128
2023-10-02 08:15:01,17.630,21.774,67.152
2023-10-02 08:30:01,20.320,21.638,36.083
2023-10-02 08:45:01,20.433,21.546,31.563
2023-10-02 09:00:02,20.377,21.686,35.826
2023-10-02 09:15:01,20.350,21.677,38.775
2023-10-02 09:30:01,25.653,30.807,46.105
2023-10-02 09:45:01,21.288,22.857,55.891
2023-10-02 10:00:02,20.410,21.684,32.855
2023-10-02 10:15:01,20.384,21.795,37.983
2023-10-02 10:30:01,20.347,22.127,37.579
2023-10-02 10:45:00,20.378,21.997,40.711
2023-10-02 11:00:01,17.341,21.902,38.092
2023-10-02 11:15:01,20.379,22.010,37.235
2023-10-02 11:30:01,20.332,22.037,30.694
2023-10-02 11:45:00,20.285,21.657,36.070
2023-10-02 12:00:01,18.208,21.690,38.749
2023-10-02 12:15:01,20.266,21.887,52.850
2023-10-02 12:30:02,20.198,21.780,55.766
2023-10-02 12:45:01,20.239,21.597,30.577
2023-10-02 13:00:01,29.542,31.069,47.319
2023-10-02 13:15:01,17.394,22.274,46.392
2023-10-02 13:30:01,20.355,22.169,39.580
2023-10-02 13:45:01,18.329,22.203,34.605
2023-10-02 14:00:01,20.081,22.148,71.846
2023-10-02 14:15:01,18.825,22.283,74.764
2023-10-02 14:30:01,19.975,22.288,70.623
2023-10-02 14:45:01,21.374,23.017,45.662
2023-10-02 15:00:01,18.138,31.377,85.280
2023-10-02 15:15:01,19.331,29.150,78.556
2023-10-02 15:30:02,26.190,27.849,49.626
2023-10-02 15:45:01,20.335,21.858,37.648
2023-10-02 16:00:01,20.362,21.970,45.183
2023-10-02 16:15:01,20.331,22.001,37.190
2023-10-02 16:30:02,20.051,22.045,54.788
2023-10-02 16:45:01,20.268,21.871,33.527
2023-10-02 17:00:01,20.402,22.216,43.827
2023-10-02 17:15:01,26.233,27.905,49.730
2023-10-02 17:30:02,21.282,22.934,35.438
2023-10-02 17:45:01,20.337,21.951,39.032
2023-10-02 18:00:01,20.242,21.857,31.726
2023-10-02 18:15:01,21.331,23.044,40.048
2023-10-02 18:30:01,22.645,29.168,84.538
2023-10-02 18:45:01,17.614,23.489,79.644
2023-10-02 19:00:02,17.559,22.342,47.125
2023-10-02 19:15:01,19.610,23.780,53.029
2023-10-02 19:30:01,21.280,23.940,46.201
2023-10-02 19:45:01,18.131,24.006,64.623
2023-10-02 20:00:02,21.254,23.495,65.724
2023-10-02 20:15:01,24.606,27.956,49.454
2023-10-02 20:30:01,23.736,28.863,72.008
2023-10-02 20:45:01,21.174,23.889,46.779
2023-10-02 21:00:02,18.721,30.242,87.230
2023-10-02 21:15:01,17.284,23.533,55.560
2023-10-02 21:30:01,19.634,24.903,110.600
2023-10-02 21:45:01,18.304,22.120,61.398
2023-10-02 22:00:02,18.612,22.693,53.581
2023-10-02 22:15:01,22.977,29.063,73.696
2023-10-02 22:30:01,17.391,21.971,33.044
2023-10-02 22:45:01,18.191,21.921,40.398
2023-10-02 23:00:01,18.660,21.715,30.513
2023-10-02 23:15:01,17.670,21.713,33.409
2023-10-02 23:30:02,19.359,21.894,39.922
2023-10-02 23:45:01,18.258,21.544,30.250
2023-10-03 00:00:01,16.524,21.480,29.932
2023-10-03 00:15:00,18.231,26.922,95.503
2023-10-03 00:30:01,18.885,21.532,33.395
2023-10-03 00:45:01,16.591,21.569,30.383
2023-10-03 01:00:01,17.271,21.404,33.455
2023-10-03 01:15:00,20.325,21.436,32.735
2023-10-03 01:30:01,16.572,21.487,29.493
2023-10-03 01:45:01,18.432,21.380,28.714
2023-10-03 02:00:02,18.768,21.516,30.380
2023-10-03 02:15:01,19.619,21.368,29.726
2023-10-03 02:30:01,20.188,21.449,32.173
2023-10-03 02:45:01,18.067,21.363,34.181
2023-10-03 03:00:02,19.530,21.572,47.723
2023-10-03 03:15:01,17.435,21.715,54.991
2023-10-03 03:30:01,16.336,22.488,45.407
2023-10-03 03:45:01,16.683,21.475,33.156
2023-10-03 04:00:01,17.507,21.562,33.721
2023-10-03 04:15:01,16.940,21.456,28.616
2023-10-03 04:30:02,16.676,21.354,29.196
2023-10-03 04:45:01,18.464,22.330,280.215
2023-10-03 05:00:01,18.849,21.501,31.751
2023-10-03 05:15:01,17.520,21.704,38.493
2023-10-03 05:30:01,19.385,21.552,33.002
2023-10-03 05:45:01,18.307,21.553,42.584
2023-10-03 06:00:01,19.120,21.571,32.565
2023-10-03 06:15:01,16.768,21.519,35.740
2023-10-03 06:30:01,16.732,21.371,28.923
2023-10-03 06:45:01,17.825,21.541,32.355
2023-10-03 07:00:01,18.496,21.531,33.822
2023-10-03 07:15:01,18.502,21.701,30.442
2023-10-03 07:30:01,18.337,21.704,37.291
2023-10-03 07:45:01,16.901,21.756,31.118
2023-10-03 08:00:01,20.250,21.548,81.356
2023-10-03 08:15:01,20.225,21.802,74.431
2023-10-03 08:30:01,20.310,26.021,78.939
2023-10-03 08:45:01,17.844,25.072,76.438
2023-10-03 09:00:01,19.791,23.232,74.841
2023-10-03 09:15:01,20.247,21.795,43.261
2023-10-03 09:30:01,20.260,21.562,37.361
2023-10-03 09:45:01,18.018,21.664,38.136
2023-10-03 10:00:01,17.305,22.091,54.586
2023-10-03 10:15:01,19.190,21.886,37.444
2023-10-03 10:30:02,17.183,21.580,36.159
2023-10-03 10:45:01,20.207,21.642,36.011
2023-10-03 11:00:01,19.370,22.922,36.708
2023-10-03 11:15:01,19.392,21.708,35.670
2023-10-03 11:30:02,20.278,21.689,31.804
2023-10-03 11:45:01,20.345,21.603,38.711
2023-10-03 12:00:01,20.345,21.562,32.914
2023-10-03 12:15:01,20.408,21.779,41.647
2023-10-03 12:30:01,20.180,21.511,29.251
2023-10-03 12:45:01,19.633,21.773,45.566
2023-10-03 13:00:01,20.303,21.790,32.085
2023-10-03 13:15:01,20.049,22.801,38.354
2023-10-03 13:30:01,20.885,22.754,32.837
2023-10-03 13:45:01,19.581,21.763,34.924
2023-10-03 14:00:01,20.292,22.593,69.954
2023-10-03 14:15:01,19.031,31.342,95.785
2023-10-03 14:30:01,17.324,25.232,72.506
2023-10-03 14:45:01,20.173,21.942,61.229
2023-10-03 15:00:02,18.667,21.701,39.772
2023-10-03 15:15:01,20.249,21.798,38.857
2023-10-03 15:30:01,18.376,22.909,63.334
2023-10-03 15:45:01,20.321,21.820,32.480
2023-10-03 16:00:01,20.319,22.427,38.408
2023-10-03 16:15:01,21.347,23.348,45.582
2023-10-03 16:30:02,21.327,22.894,34.816
2023-10-03 16:45:01,21.239,23.074,39.881
2023-10-03 17:00:01,19.388,22.611,49.260
2023-10-03 17:15:01,20.349,22.701,48.925
2023-10-03 17:30:02,20.354,22.205,37.974
2023-10-03 17:45:01,20.396,22.306,39.237
2023-10-03 18:00:01,20.301,22.231,38.435
2023-10-03 18:15:01,20.363,22.796,80.276
2023-10-03 18:30:02,20.312,22.222,50.278
2023-10-03 18:45:01,20.267,22.295,59.788
2023-10-03 19:00:01,19.833,22.535,75.237
2023-10-03 19:15:01,18.401,22.175,38.239
2023-10-03 19:30:01,17.006,22.667,44.807
2023-10-03 19:45:01,18.615,22.675,81.977
2023-10-03 20:00:01,17.088,22.628,49.975
2023-10-03 20:15:01,17.734,22.396,76.497
2023-10-03 20:30:01,18.252,22.616,50.950
2023-10-03 20:45:01,27.192,31.128,65.559
2023-10-03 21:00:02,20.177,23.937,86.222
2023-10-03 21:15:01,17.322,23.281,75.482
2023-10-03 21:30:01,18.740,22.046,69.625
2023-10-03 21:45:01,16.522,23.060,72.804
2023-10-03 22:00:01,16.970,22.477,75.024
2023-10-03 22:15:01,17.363,22.252,41.736
2023-10-03 22:30:02,20.342,21.838,44.880
2023-10-03 22:45:01,19.631,21.611,36.093
2023-10-03 23:00:01,20.284,21.776,35.862
2023-10-03 23:15:01,19.363,22.124,40.253
2023-10-03 23:30:01,17.592,21.860,36.018
2023-10-03 23:45:01,20.114,21.640,41.925
2023-10-04 00:00:02,20.332,21.490,30.295
2023-10-04 00:15:01,20.254,24.885,70.523
2023-10-04 00:30:01,20.212,21.554,74.916
2023-10-04 00:45:02,18.779,21.410,31.765
2023-10-04 01:00:01,20.279,21.327,30.024
2023-10-04 01:15:01,20.121,21.414,34.913
2023-10-04 01:30:01,20.296,21.291,34.379
2023-10-04 01:45:01,20.228,21.392,29.018
2023-10-04 02:00:01,20.339,21.388,37.317
2023-10-04 02:15:01,20.266,21.348,29.198
2023-10-04 02:30:02,20.273,21.286,28.636
2023-10-04 02:45:01,20.245,21.257,29.693
2023-10-04 03:00:01,20.259,21.344,29.588
2023-10-04 03:15:01,20.279,21.326,30.487
2023-10-04 03:30:01,17.513,21.327,29.166
2023-10-04 03:45:01,20.301,21.490,35.815
2023-10-04 04:00:01,20.165,21.420,49.954
2023-10-04 04:15:01,20.266,21.378,35.622
2023-10-04 04:30:01,18.352,21.324,29.220
2023-10-04 04:45:01,20.286,21.385,36.294
2023-10-04 05:00:01,20.276,21.330,28.954
2023-10-04 05:15:01,20.213,21.340,29.659
2023-10-04 05:30:01,20.238,21.346,31.435
2023-10-04 05:45:01,20.258,21.335,29.055
2023-10-04 06:00:02,18.417,21.339,33.831
2023-10-04 06:15:01,19.774,21.564,34.449
2023-10-04 06:30:01,20.250,21.468,36.861
2023-10-04 06:45:01,20.320,21.474,30.747
2023-10-04 07:00:01,19.737,21.880,202.380
2023-10-04 07:15:01,16.694,21.611,67.610
2023-10-04 07:30:01,16.986,21.881,37.391
2023-10-04 07:45:01,16.030,21.558,35.689
2023-10-04 08:00:01,16.645,21.549,36.148
2023-10-04 08:15:01,20.306,21.497,34.066
2023-10-04 08:30:02,20.259,21.592,36.130
2023-10-04 08:45:01,20.319,21.476,29.474
2023-10-04 09:00:01,20.274,21.574,36.073
2023-10-04 09:15:01,17.011,21.499,30.062
2023-10-04 09:30:01,16.932,21.569,39.438
2023-10-04 09:45:01,20.322,21.812,40.528
2023-10-04 10:00:02,16.896,21.696,44.949
2023-10-04 10:15:01,20.293,21.582,36.124
2023-10-04 10:30:01,20.278,21.607,37.165
2023-10-04 10:45:01,20.318,21.623,35.987
2023-10-04 11:00:01,29.445,30.801,44.656
2023-10-04 11:15:01,20.281,21.510,32.238
2023-10-04 11:30:01,20.350,21.499,29.554
2023-10-04 11:45:01,20.243,21.886,51.272
2023-10-04 12:00:01,17.442,21.523,61.123
2023-10-04 12:15:01,20.327,21.491,30.522
2023-10-04 12:30:02,20.133,21.550,36.284
2023-10-04 12:45:01,20.223,21.579,34.136
2023-10-04 13:00:01,20.359,21.664,31.021
2023-10-04 13:15:01,20.241,21.702,36.553
2023-10-04 13:30:02,19.764,21.757,37.318
2023-10-04 13:45:01,20.208,21.626,34.498
2023-10-04 14:00:01,20.273,21.864,53.475
2023-10-04 14:15:01,20.273,21.776,68.175
2023-10-04 14:30:01,20.221,21.748,33.037
2023-10-04 14:45:01,20.291,22.221,70.110
2023-10-04 15:00:01,18.465,23.126,115.109
2023-10-04 15:15:01,21.325,22.631,37.099
2023-10-04 15:30:02,21.333,22.624,33.585
2023-10-04 15:45:01,20.228,21.697,40.955
2023-10-04 16:00:01,21.317,22.806,39.351
2023-10-04 16:15:01,20.281,21.625,35.928
2023-10-04 16:30:02,21.253,22.999,42.965
2023-10-04 16:45:01,19.985,23.108,38.985
2023-10-04 17:00:01,20.559,22.869,47.093
2023-10-04 17:15:01,20.295,22.966,48.927
2023-10-04 17:30:01,20.283,21.729,36.113
2023-10-04 17:45:02,21.335,22.908,32.938
